287,1816,"2015-02-11 12:59:25.188646","2015-02-11 12:59:25.188646",2
288,1817,"2015-02-11 12:59:25.329649","2015-02-11 12:59:25.329649",2
289,1818,"2015-02-11 12:59:25.466652","2015-02-11 12:59:25.466652",2
290,1819,"2015-02-11 12:59:25.604655","2015-02-11 12:59:25.604655",1
291,1820,"2015-02-11 12:59:25.751658","2015-02-11 12:59:25.751658",2
292,1821,"2015-02-11 12:59:25.987663","2015-02-11 12:59:25.987663",3
293,1822,"2015-02-11 12:59:26.194668","2015-02-11 12:59:26.194668",1
294,1823,"2015-02-11 12:59:26.580677","2015-02-11 12:59:26.580677",2
295,1824,"2015-02-11 12:59:26.806682","2015-02-11 12:59:26.806682",2
296,1825,"2015-02-11 12:59:27.037687","2015-02-11 12:59:27.037687",1
297,1826,"2015-02-11 12:59:27.223691","2015-02-11 12:59:27.223691",2
298,1827,"2015-02-11 12:59:27.572699","2015-02-11 12:59:27.572699",2
299,1828,"2015-02-11 12:59:27.762703","2015-02-11 12:59:27.762703",2
300,1829,"2015-02-11 12:59:28.045709","2015-02-11 12:59:28.045709",1
301,1830,"2015-02-11 12:59:28.300715","2015-02-11 12:59:28.300715",3
302,1831,"2015-02-11 12:59:28.447718","2015-02-11 12:59:28.447718",1
303,1832,"2015-02-11 12:59:28.636722","2015-02-11 12:59:28.636722",2
304,1833,"2015-02-11 12:59:28.780726","2015-02-11 12:59:28.780726",2
305,1834,"2015-02-11 12:59:28.918729","2015-02-11 12:59:28.918729",1
306,1835,"2015-02-11 12:59:29.109733","2015-02-11 12:59:29.109733",1
307,1836,"2015-02-11 12:59:29.574743","2015-02-11 12:59:29.574743",3
308,1837,"2015-02-11 12:59:29.702746","2015-02-11 12:59:29.702746",1
309,1838,"2015-02-11 12:59:29.930751","2015-02-11 12:59:29.930751",1
310,1839,"2015-02-11 12:59:30.068754","2015-02-11 12:59:30.068754",1
311,1840,"2015-02-11 12:59:30.286759","2015-02-11 12:59:30.286759",1
312,1841,"2015-02-11 12:59:30.443763","2015-02-11 12:59:30.443763",1
313,1842,"2015-02-11 12:59:30.683768","2015-02-11 12:59:30.683768",2
314,1843,"2015-02-11 12:59:30.819771","2015-02-11 12:59:30.819771",2
315,1844,"2015-02-11 12:59:31.028776","2015-02-11 12:59:31.028776",1
316,1845,"2015-02-11 12:59:31.180779","2015-02-11 12:59:31.180779",1
317,1846,"2015-02-11 12:59:31.432785","2015-02-11 12:59:31.432785",1
318,1847,"2015-02-11 12:59:31.754792","2015-02-11 12:59:31.754792",2
319,1848,"2015-02-11 12:59:31.966797","2015-02-11 12:59:31.966797",2
320,1849,"2015-02-11 12:59:32.119800","2015-02-11 12:59:32.119800",1
321,1850,"2015-02-11 12:59:32.387806","2015-02-11 12:59:32.387806",1
322,1851,"2015-02-11 12:59:32.559810","2015-02-11 12:59:32.559810",1
323,1852,"2015-02-11 12:59:32.681813","2015-02-11 12:59:32.681813",1
324,1853,"2015-02-11 12:59:32.822816","2015-02-11 12:59:32.822816",1
325,1854,"2015-02-11 12:59:33.000820","2015-02-11 12:59:33.000820",1
326,1855,"2015-02-11 12:59:33.205824","2015-02-11 12:59:33.205824",1
327,1856,"2015-02-11 12:59:33.364828","2015-02-11 12:59:33.364828",1
328,1857,"2015-02-11 12:59:33.493831","2015-02-11 12:59:33.493831",1
329,1858,"2015-02-11 12:59:33.626834","2015-02-11 12:59:33.626834",1
330,1859,"2015-02-11 12:59:33.765837","2015-02-11 12:59:33.765837",1
331,1860,"2015-02-11 12:59:33.974841","2015-02-11 12:59:33.974841",2
332,1861,"2015-02-11 12:59:34.122845","2015-02-11 12:59:34.122845",1
333,1862,"2015-02-11 12:59:34.242847","2015-02-11 12:59:34.242847",2
334,1863,"2015-02-11 12:59:34.389851","2015-02-11 12:59:34.389851",1
335,1864,"2015-02-11 12:59:34.564855","2015-02-11 12:59:34.564855",1
336,1865,"2015-02-11 12:59:34.807860","2015-02-11 12:59:34.807860",1
337,1866,"2015-02-11 12:59:34.951863","2015-02-11 12:59:34.951863",1
338,1867,"2015-02-11 12:59:35.058866","2015-02-11 12:59:35.058866",3
339,1868,"2015-02-11 12:59:35.212869","2015-02-11 12:59:35.212869",1
340,1869,"2015-02-11 12:59:35.328872","2015-02-11 12:59:35.328872",3
341,1870,"2015-02-11 12:59:35.481875","2015-02-11 12:59:35.481875",1
342,1871,"2015-02-11 12:59:35.630878","2015-02-11 12:59:35.630878",1
343,1872,"2015-02-11 12:59:35.790882","2015-02-11 12:59:35.790882",1
344,1873,"2015-02-11 12:59:36.069888","2015-02-11 12:59:36.069888",2
345,1874,"2015-02-11 12:59:36.524898","2015-02-11 12:59:36.524898",1
346,1875,"2015-02-11 12:59:36.840905","2015-02-11 12:59:36.840905",1
347,1876,"2015-02-11 12:59:37.080911","2015-02-11 12:59:37.080911",1
348,1877,"2015-02-11 12:59:37.305916","2015-02-11 12:59:37.305916",2
349,1878,"2015-02-11 12:59:37.480920","2015-02-11 12:59:37.480920",2
