214,347,170,"2015-01-29 02:48:05.354449","2015-01-29 02:48:05.354449"
215,349,164,"2015-01-29 02:48:06.068471","2015-01-29 02:48:06.068471"
216,351,162,"2015-01-29 02:48:06.896496","2015-01-29 02:48:06.896496"
217,351,170,"2015-01-29 02:48:07.049500","2015-01-29 02:48:07.049500"
218,352,163,"2015-01-29 02:48:07.710521","2015-01-29 02:48:07.710521"
219,354,166,"2015-01-29 02:48:08.723552","2015-01-29 02:48:08.723552"
220,355,181,"2015-01-29 02:48:09.383572","2015-01-29 02:48:09.383572"
221,361,173,"2015-01-29 02:48:11.111624","2015-01-29 02:48:11.111624"
222,361,174,"2015-01-29 02:48:11.272629","2015-01-29 02:48:11.272629"
223,362,173,"2015-01-29 02:48:11.749644","2015-01-29 02:48:11.749644"
224,362,174,"2015-01-29 02:48:11.961650","2015-01-29 02:48:11.961650"
225,365,176,"2015-01-29 02:48:12.696673","2015-01-29 02:48:12.696673"
226,371,175,"2015-01-29 02:48:13.961711","2015-01-29 02:48:13.961711"
227,372,173,"2015-01-29 02:48:14.468727","2015-01-29 02:48:14.468727"
228,372,182,"2015-01-29 02:48:14.621731","2015-01-29 02:48:14.621731"
229,375,185,"2015-01-29 02:48:15.447757","2015-01-29 02:48:15.447757"
230,379,184,"2015-01-29 02:48:16.900801","2015-01-29 02:48:16.900801"
231,379,189,"2015-01-29 02:48:17.062806","2015-01-29 02:48:17.062806"
232,381,183,"2015-01-29 02:48:18.198841","2015-01-29 02:48:18.198841"
233,381,189,"2015-01-29 02:48:18.352845","2015-01-29 02:48:18.352845"
234,382,189,"2015-01-29 02:48:19.024866","2015-01-29 02:48:19.024866"
235,386,185,"2015-01-29 02:48:20.539912","2015-01-29 02:48:20.539912"
236,390,184,"2015-01-29 02:48:21.742949","2015-01-29 02:48:21.742949"
237,390,189,"2015-01-29 02:48:21.976956","2015-01-29 02:48:21.976956"
238,391,183,"2015-01-29 02:48:22.567974","2015-01-29 02:48:22.567974"
239,391,189,"2015-01-29 02:48:22.732979","2015-01-29 02:48:22.732979"
240,393,189,"2015-01-29 02:48:23.537003","2015-01-29 02:48:23.537003"
241,398,198,"2015-01-29 02:48:24.935046","2015-01-29 02:48:24.935046"
242,400,194,"2015-01-29 02:48:26.277087","2015-01-29 02:48:26.277087"
243,400,198,"2015-01-29 02:48:26.441092","2015-01-29 02:48:26.441092"
244,401,192,"2015-01-29 02:48:27.259117","2015-01-29 02:48:27.259117"
245,401,198,"2015-01-29 02:48:27.410121","2015-01-29 02:48:27.410121"
246,408,198,"2015-01-29 02:48:29.018171","2015-01-29 02:48:29.018171"
247,410,195,"2015-01-29 02:48:29.777194","2015-01-29 02:48:29.777194"
248,410,198,"2015-01-29 02:48:30.053202","2015-01-29 02:48:30.053202"
249,411,193,"2015-01-29 02:48:30.734223","2015-01-29 02:48:30.734223"
250,411,198,"2015-01-29 02:48:30.899228","2015-01-29 02:48:30.899228"
251,415,202,"2015-01-29 02:48:32.056263","2015-01-29 02:48:32.056263"
252,415,208,"2015-01-29 02:48:32.220268","2015-01-29 02:48:32.220268"
253,418,200,"2015-01-29 02:48:33.475306","2015-01-29 02:48:33.475306"
254,423,201,"2015-01-29 02:48:34.510338","2015-01-29 02:48:34.510338"
255,425,202,"2015-01-29 02:48:36.061385","2015-01-29 02:48:36.061385"
256,425,208,"2015-01-29 02:48:36.225390","2015-01-29 02:48:36.225390"
257,428,200,"2015-01-29 02:48:37.239421","2015-01-29 02:48:37.239421"
258,433,201,"2015-01-29 02:48:38.262452","2015-01-29 02:48:38.262452"
259,435,211,"2015-01-29 02:48:39.407487","2015-01-29 02:48:39.407487"
260,435,215,"2015-01-29 02:48:39.560492","2015-01-29 02:48:39.560492"
261,442,214,"2015-01-29 02:48:41.777560","2015-01-29 02:48:41.777560"
262,443,211,"2015-01-29 02:48:42.566584","2015-01-29 02:48:42.566584"
263,443,215,"2015-01-29 02:48:42.708588","2015-01-29 02:48:42.708588"
264,450,214,"2015-01-29 02:48:44.425640","2015-01-29 02:48:44.425640"
265,452,219,"2015-01-29 02:48:45.053660","2015-01-29 02:48:45.053660"
266,452,222,"2015-01-29 02:48:45.206664","2015-01-29 02:48:45.206664"
267,454,217,"2015-01-29 02:48:46.341699","2015-01-29 02:48:46.341699"
268,454,222,"2015-01-29 02:48:46.506704","2015-01-29 02:48:46.506704"
269,456,218,"2015-01-29 02:48:47.287728","2015-01-29 02:48:47.287728"
270,456,222,"2015-01-29 02:48:47.451733","2015-01-29 02:48:47.451733"
271,462,219,"2015-01-29 02:48:48.916777","2015-01-29 02:48:48.916777"
272,462,222,"2015-01-29 02:48:49.078782","2015-01-29 02:48:49.078782"
273,464,217,"2015-01-29 02:48:49.940809","2015-01-29 02:48:49.940809"
274,464,222,"2015-01-29 02:48:50.079813","2015-01-29 02:48:50.079813"
275,466,218,"2015-01-29 02:48:50.930839","2015-01-29 02:48:50.930839"
276,466,222,"2015-01-29 02:48:51.094844","2015-01-29 02:48:51.094844"
277,472,226,"2015-01-29 02:48:52.702893","2015-01-29 02:48:52.702893"
278,472,229,"2015-01-29 02:48:52.855898","2015-01-29 02:48:52.855898"
279,474,224,"2015-01-29 02:48:53.648922","2015-01-29 02:48:53.648922"
280,474,229,"2015-01-29 02:48:53.791926","2015-01-29 02:48:53.791926"
281,476,225,"2015-01-29 02:48:54.617951","2015-01-29 02:48:54.617951"
282,476,229,"2015-01-29 02:48:54.770956","2015-01-29 02:48:54.770956"
283,482,226,"2015-01-29 02:48:56.412006","2015-01-29 02:48:56.412006"
284,482,229,"2015-01-29 02:48:56.579011","2015-01-29 02:48:56.579011"
285,484,224,"2015-01-29 02:48:57.425037","2015-01-29 02:48:57.425037"
