317,"要町三丁目交差点","2015-01-29 03:02:31.869877","2015-01-29 03:02:31.869877"
318,"豊島体育館","2015-01-29 03:02:32.199887","2015-01-29 03:02:32.199887"
319,"東急百貨店","2015-01-29 03:02:48.268377","2015-01-29 03:02:48.268377"
320,"渋谷ヒカリエ","2015-01-29 03:02:50.125433","2015-01-29 03:02:50.125433"
321,"ハチ公前広場","2015-01-29 03:02:50.446443","2015-01-29 03:02:50.446443"
322,"宮益坂","2015-01-29 03:02:51.161465","2015-01-29 03:02:51.161465"
323,"ハチ公広場","2015-01-29 03:02:56.996643","2015-01-29 03:02:56.996643"
324,"東急東横店","2015-01-29 03:02:57.292652","2015-01-29 03:02:57.292652"
325,"渋谷109","2015-01-29 03:03:00.037736","2015-01-29 03:03:00.037736"
326,"東急本店","2015-01-29 03:03:00.572752","2015-01-29 03:03:00.572752"
327,"SL駅前広場","2015-01-29 03:03:29.603638","2015-01-29 03:03:29.603638"
328,"JR烏森口","2015-01-29 03:03:30.033651","2015-01-29 03:03:30.033651"
329,"ヤクルトホール","2015-01-29 03:03:32.490726","2015-01-29 03:03:32.490726"
330,"博品館","2015-01-29 03:03:32.797735","2015-01-29 03:03:32.797735"
331,"第一ホテル東京","2015-01-29 03:03:33.414754","2015-01-29 03:03:33.414754"
332,"北運動公園","2015-01-29 03:03:37.952892","2015-01-29 03:03:37.952892"
333,"北清掃工場","2015-01-29 03:03:38.300903","2015-01-29 03:03:38.300903"
334,"小田急百貨店","2015-01-29 03:03:45.171112","2015-01-29 03:03:45.171112"
335,"京王百貨店","2015-01-29 03:03:45.477122","2015-01-29 03:03:45.477122"
336,"スタジオアルタ","2015-01-29 03:03:47.371179","2015-01-29 03:03:47.371179"
337,"新宿御苑（大木戸門）","2015-01-29 03:03:51.420303","2015-01-29 03:03:51.420303"
338,"新宿御苑（新宿門）","2015-01-29 03:03:51.739313","2015-01-29 03:03:51.739313"
339,"新宿区役所","2015-01-29 03:03:54.809406","2015-01-29 03:03:54.809406"
340,"花園神社","2015-01-29 03:03:56.167448","2015-01-29 03:03:56.167448"
341,"伊勢丹","2015-01-29 03:03:56.449456","2015-01-29 03:03:56.449456"
342,"新木場センタービル","2015-01-29 03:04:14.896019","2015-01-29 03:04:14.896019"
343,"夢の島","2015-01-29 03:04:15.237029","2015-01-29 03:04:15.237029"
344,"高円寺ルック通り","2015-01-29 03:04:25.758350","2015-01-29 03:04:25.758350"
345,"青梅街道","2015-01-29 03:04:26.286366","2015-01-29 03:04:26.286366"
346,"杉山公園","2015-01-29 03:04:29.488464","2015-01-29 03:04:29.488464"
347,"中野消防署","2015-01-29 03:04:30.831505","2015-01-29 03:04:30.831505"
348,"鍋屋横丁","2015-01-29 03:04:31.150515","2015-01-29 03:04:31.150515"
349,"連合会館","2015-01-29 03:04:34.317611","2015-01-29 03:04:34.317611"
350,"日大病院","2015-01-29 03:04:37.081696","2015-01-29 03:04:37.081696"
351,"湯島聖堂","2015-01-29 03:04:37.391705","2015-01-29 03:04:37.391705"
352,"都立大塚病院","2015-01-29 03:04:42.024846","2015-01-29 03:04:42.024846"
353,"大塚公園","2015-01-29 03:04:42.365857","2015-01-29 03:04:42.365857"
354,"聖路加国際病院","2015-01-29 03:04:46.393980","2015-01-29 03:04:46.393980"
355,"中央区役所","2015-01-29 03:04:46.712989","2015-01-29 03:04:46.712989"
356,"明治学院","2015-01-29 03:04:53.660201","2015-01-29 03:04:53.660201"
357,"八芳園","2015-01-29 03:04:53.986211","2015-01-29 03:04:53.986211"
358,"東京都庭園美術館","2015-01-29 03:04:55.320252","2015-01-29 03:04:55.320252"
359,"国立自然教育園","2015-01-29 03:04:55.640262","2015-01-29 03:04:55.640262"
360,"シェラトン都ホテル東京","2015-01-29 03:04:59.315374","2015-01-29 03:04:59.315374"
361,"清正公（覚林寺）","2015-01-29 03:04:59.611383","2015-01-29 03:04:59.611383"
362,"東京シティエアターミナル","2015-01-29 03:05:10.453713","2015-01-29 03:05:10.453713"
363,"ロイヤルパークホテル","2015-01-29 03:05:10.870726","2015-01-29 03:05:10.870726"
364,"日本橋公会堂","2015-01-29 03:05:12.809785","2015-01-29 03:05:12.809785"
365,"都立猿江恩賜公園","2015-01-29 03:05:19.563991","2015-01-29 03:05:19.563991"
366,"ティアラこうとう","2015-01-29 03:05:19.838000","2015-01-29 03:05:19.838000"
367,"学習院女子大","2015-01-29 03:05:28.678269","2015-01-29 03:05:28.678269"
368,"新宿区役所戸塚特別出張所","2015-01-29 03:05:29.754302","2015-01-29 03:05:29.754302"
369,"ビッグボックス","2015-01-29 03:05:30.317319","2015-01-29 03:05:30.317319"
370,"KKR HOTEL TOKYO","2015-01-29 03:05:38.507569","2015-01-29 03:05:38.507569"
371,"気象庁","2015-01-29 03:05:38.768577","2015-01-29 03:05:38.768577"
372,"国立近代美術館","2015-01-29 03:05:40.893642","2015-01-29 03:05:40.893642"
373,"毎日新聞社","2015-01-29 03:05:41.203651","2015-01-29 03:05:41.203651"
374,"首相官邸","2015-01-29 03:05:45.041768","2015-01-29 03:05:45.041768"
375,"内閣府","2015-01-29 03:05:45.330777","2015-01-29 03:05:45.330777"
376,"ANAインターコンチネンタルホテル東京","2015-01-29 03:05:46.152802","2015-01-29 03:05:46.152802"
377,"特許庁","2015-01-29 03:05:52.660001","2015-01-29 03:05:52.660001"
378,"東京辰巳国際水泳場","2015-01-29 03:06:00.241232","2015-01-29 03:06:00.241232"
379,"辰巳の森緑道公園","2015-01-29 03:06:00.518240","2015-01-29 03:06:00.518240"
380,"かっぱ橋道具街","2015-01-29 03:06:09.404511","2015-01-29 03:06:09.404511"
381,"東本願寺","2015-01-29 03:06:09.708521","2015-01-29 03:06:09.708521"
382,"浅草郵便局","2015-01-29 03:06:10.490544","2015-01-29 03:06:10.490544"
383,"日本医科大学","2015-01-29 03:06:13.307630","2015-01-29 03:06:13.307630"
384,"新丸ビル","2015-01-29 03:06:20.043836","2015-01-29 03:06:20.043836"
385,"虎ノ門病院","2015-01-29 03:06:27.318058","2015-01-29 03:06:27.318058"
386,"愛宕山東急イン","2015-01-29 03:06:28.595097","2015-01-29 03:06:28.595097"
387,"虎の門病院","2015-01-29 03:06:29.409121","2015-01-29 03:06:29.409121"
388,"江東運転免許試験場","2015-01-29 03:06:31.225177","2015-01-29 03:06:31.225177"
389,"深川郵便局","2015-01-29 03:06:31.544187","2015-01-29 03:06:31.544187"
390,"江東区役所","2015-01-29 03:06:33.536247","2015-01-29 03:06:33.536247"
391,"アーバンドックららぽーと豊洲","2015-01-29 03:06:38.445397","2015-01-29 03:06:38.445397"
392,"昭和大学付属豊洲病院","2015-01-29 03:06:40.602463","2015-01-29 03:06:40.602463"
393,"築地中央卸売市場","2015-01-29 03:06:50.707771","2015-01-29 03:06:50.707771"
394,"国立がんセンター","2015-01-29 03:06:51.010780","2015-01-29 03:06:51.010780"
395,"リバーシティ21","2015-01-29 03:06:54.810896","2015-01-29 03:06:54.810896"
396,"月島区民館","2015-01-29 03:06:55.162907","2015-01-29 03:06:55.162907"
397,"アメ横","2015-01-29 03:07:05.439220","2015-01-29 03:07:05.439220"
398,"上野警察署","2015-01-29 03:07:06.840263","2015-01-29 03:07:06.840263"
399,"台東区役所","2015-01-29 03:07:07.161273","2015-01-29 03:07:07.161273"
400,"東京地下鉄本社","2015-01-29 03:07:12.706442","2015-01-29 03:07:12.706442"
401,"不忍池","2015-01-29 03:07:14.808506","2015-01-29 03:07:14.808506"
402,"鈴本演芸場","2015-01-29 03:07:21.334705","2015-01-29 03:07:21.334705"
403,"上野松坂屋","2015-01-29 03:07:21.631714","2015-01-29 03:07:21.631714"
404,"東京ベイ","2015-01-29 03:07:24.967816","2015-01-29 03:07:24.967816"
405,"浦安市川医療センター","2015-01-29 03:07:25.307826","2015-01-29 03:07:25.307826"
406,"浦安魚市場","2015-01-29 03:07:25.626836","2015-01-29 03:07:25.626836"
407,"国立埼玉病院","2015-01-29 03:07:34.988122","2015-01-29 03:07:34.988122"
408,"和光市役所","2015-01-29 03:07:35.690143","2015-01-29 03:07:35.690143"
409,"弁天町交差点","2015-01-29 03:07:55.682753","2015-01-29 03:07:55.682753"
410,"鶴巻図書館","2015-01-29 03:07:56.113766","2015-01-29 03:07:56.113766"
411,"国立国際医療センター","2015-01-29 03:07:58.391835","2015-01-29 03:07:58.391835"
412,"早稲田大学","2015-01-29 03:07:58.666844","2015-01-29 03:07:58.666844"
413,"上智大学","2015-01-29 03:08:02.793970","2015-01-29 03:08:02.793970"
414,"迎賓館","2015-01-29 03:08:03.112979","2015-01-29 03:08:03.112979"
415,"消防博物館","2015-01-29 03:08:13.348291","2015-01-29 03:08:13.348291"
416,"四谷警察署","2015-01-29 03:08:13.645301","2015-01-29 03:08:13.645301"
417,"代々木八幡神社","2015-01-29 03:08:16.142377","2015-01-29 03:08:16.142377"
418,"東海大学付属望星高等学校","2015-01-29 03:08:16.473387","2015-01-29 03:08:16.473387"
419,"NHK放送センター","2015-01-29 03:08:17.905430","2015-01-29 03:08:17.905430"
420,"新有楽町ビル","2015-01-29 03:08:31.926858","2015-01-29 03:08:31.926858"
421,"東京国際フォーラム","2015-01-29 03:08:33.445904","2015-01-29 03:08:33.445904"
422,"東京家具会館","2015-01-29 03:08:39.939102","2015-01-29 03:08:39.939102"
423,"東京日立病院","2015-01-29 03:08:40.222111","2015-01-29 03:08:40.222111"
424,"湯島天神","2015-01-29 03:08:42.767189","2015-01-29 03:08:42.767189"
425,"鬼子母神","2015-01-29 03:08:46.873314","2015-01-29 03:08:46.873314"
426,"都電荒川線鬼子母神前","2015-01-29 03:08:47.210324","2015-01-29 03:08:47.210324"
427,"学習院大学","2015-01-29 03:08:50.485424","2015-01-29 03:08:50.485424"
428,"千登世橋教育文化センター","2015-01-29 03:08:50.776433","2015-01-29 03:08:50.776433"
