215,1435,4,"2015-01-29 02:44:28.440833","2015-01-29 02:44:28.440833"
216,1442,1,"2015-01-29 02:44:32.864968","2015-01-29 02:44:32.864968"
217,1447,1,"2015-01-29 02:44:35.242041","2015-01-29 02:44:35.242041"
218,1453,1,"2015-01-29 02:44:38.973154","2015-01-29 02:44:38.973154"
219,1459,1,"2015-01-29 02:44:42.396259","2015-01-29 02:44:42.396259"
220,1465,1,"2015-01-29 02:44:45.675359","2015-01-29 02:44:45.675359"
221,1469,1,"2015-01-29 02:44:47.744422","2015-01-29 02:44:47.744422"
222,1476,1,"2015-01-29 02:44:53.115586","2015-01-29 02:44:53.115586"
223,1480,1,"2015-01-29 02:44:55.459657","2015-01-29 02:44:55.459657"
224,1485,1,"2015-01-29 02:44:59.047767","2015-01-29 02:44:59.047767"
225,1486,4,"2015-01-29 02:44:59.705787","2015-01-29 02:44:59.705787"
226,1493,1,"2015-01-29 02:45:03.285896","2015-01-29 02:45:03.285896"
227,1501,1,"2015-01-29 02:45:08.425053","2015-01-29 02:45:08.425053"
228,1506,1,"2015-01-29 02:45:12.145166","2015-01-29 02:45:12.145166"
229,1518,1,"2015-01-29 02:45:20.190411","2015-01-29 02:45:20.190411"
230,1519,1,"2015-01-29 02:45:20.850432","2015-01-29 02:45:20.850432"
